,formulas,rmse,pearson_coeff,pval
7506,(exp(IP_A) - exp(IP_B))/(exp(rp_A)),0.2005592705028028,-0.230236319867356,0.03744159012853507
7507,(exp(IP_A) - exp(IP_B))/(exp(rp_B)),0.1917807750688013,-0.3136362489656567,0.004114195428798991
7508,(exp(IP_A) - exp(IP_B))/(exp(rs_A)),0.192495897936983,-0.3017654503887708,0.0058657276803198675
7509,(exp(IP_A) - exp(IP_B))/(exp(rs_B)),0.18949866793242,-0.3259148191174758,0.0028079397808511643
7510,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(EA_A))),0.1870342069309354,-0.33746391891121674,0.0019323111720191063
7511,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(EA_B))),0.1867181872927287,-0.34085582263095987,0.0017267415833214174
7512,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(IP_A))),0.1883759311854578,-0.32775402664421244,0.0026482016984696556
7513,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(IP_B))),0.1861308847723221,-0.3444063580190936,0.0015328879680835572
7514,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(Z_A))),0.1867751641384175,-0.33736743518111656,0.0019384682860637923
7515,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(Z_B))),0.1934366498521247,-0.30078723528640106,0.006035902919725427
7516,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(rp_A))),0.1867247061086913,-0.3403606103659593,0.0017554688125729948
7517,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(rp_B))),0.1903010394522944,-0.322621946863964,0.003115619005646119
7518,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(rs_A))),0.1864955223706306,-0.34215580589689476,0.0016533365688075942
7519,(exp(IP_A) - exp(IP_B))/(sqrt(fabs(rs_B))),0.1888119871659325,-0.33000596891005285,0.0024637413327340315
7520,(exp(IP_A) - sqrt(fabs(EA_B)))/((EA_A**2)),0.1901818803536525,-0.35938947113179553,0.0009132355649876056
7521,(exp(IP_A) - sqrt(fabs(EA_B)))/((EA_A**3)),0.1748362887770369,0.44593585702807315,2.6846593031890495e-05
7522,(exp(IP_A) - sqrt(fabs(EA_B)))/((EA_B**2)),0.1653193975501402,-0.5187883304389176,5.943061223176312e-07
7523,(exp(IP_A) - sqrt(fabs(EA_B)))/((EA_B**3)),0.1717722852437056,0.4977346052549103,1.958510803151062e-06
7524,(exp(IP_A) - sqrt(fabs(EA_B)))/((IP_A**2)),0.1689819125693993,0.45776719654023806,1.5319067894274428e-05
7525,(exp(IP_A) - sqrt(fabs(EA_B)))/((IP_A**3)),0.177809020385788,-0.40399388856062,0.00016726247157838834
7526,(exp(IP_A) - sqrt(fabs(EA_B)))/((IP_B**2)),0.2137443606458259,0.03561577663817766,0.7507397003267889
7527,(exp(IP_A) - sqrt(fabs(EA_B)))/((IP_B**3)),0.2117409223965183,0.05277388139846581,0.6377266587939024
7528,(exp(IP_A) - sqrt(fabs(EA_B)))/((Z_A**2)),0.2085630201249632,-0.14404036455252517,0.19668246570909362
7529,(exp(IP_A) - sqrt(fabs(EA_B)))/((Z_A**3)),0.210025381653118,-0.07810506040159884,0.48550245052838237
7530,(exp(IP_A) - sqrt(fabs(EA_B)))/((Z_B**2)),0.2066423864589545,-0.2198722490027984,0.04716421990598589
7531,(exp(IP_A) - sqrt(fabs(EA_B)))/((Z_B**3)),0.1985612400555224,-0.31699058012083564,0.0037122326531398055
7532,(exp(IP_A) - sqrt(fabs(EA_B)))/((rp_A**2)),0.05528900220756837,-0.8837094698853978,4.203255603874397e-28
7533,(exp(IP_A) - sqrt(fabs(EA_B)))/((rp_A**3)),0.04447324163195773,-0.9042723114891791,2.6438128155347267e-31
7534,(exp(IP_A) - sqrt(fabs(EA_B)))/((rp_B**2)),0.2052271653348697,0.1580720685026251,0.1560847535897448
7535,(exp(IP_A) - sqrt(fabs(EA_B)))/((rp_B**3)),0.2056797581876333,0.1471303537031082,0.18714916971368065
7536,(exp(IP_A) - sqrt(fabs(EA_B)))/((rs_A**2)),0.08459073946305995,-0.796603834124765,3.6024621093088667e-19
7537,(exp(IP_A) - sqrt(fabs(EA_B)))/((rs_A**3)),0.05110749046643077,-0.8901761145965237,4.854540846012911e-29
7538,(exp(IP_A) - sqrt(fabs(EA_B)))/((rs_B**2)),0.2022451556263679,0.20218200458771224,0.0685170923870496
7539,(exp(IP_A) - sqrt(fabs(EA_B)))/((rs_B**3)),0.20409614491493,0.1735342970372007,0.11896075849237302
7540,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(EA_A)),0.2077195468608366,0.1075249815762688,0.3362889794625363
7541,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(EA_B)),0.1833788422812689,0.37242720852094324,0.0005699378195409477
7542,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(IP_A)),0.1934631716409599,-0.4213048372455733,8.09265572006966e-05
7543,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(IP_B)),0.2045333324322197,0.15380571565124296,0.1677059299327527
7544,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(Z_A)),0.2100352019996377,-0.037302973741166034,0.7393434918554097
7545,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(Z_B)),0.1656512263460738,-0.5413276745300837,1.5118468412747582e-07
7546,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(rp_A)),0.0988107256361572,-0.7453739426489743,9.6422094607657e-16
7547,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(rp_B)),0.1957990114865301,0.2765130086593509,0.011912380596997068
7548,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(rs_A)),0.1501393843739138,-0.5415495333056012,1.4908655265721493e-07
7549,(exp(IP_A) - sqrt(fabs(EA_B)))/(exp(rs_B)),0.1867894516954594,0.35378749194691084,0.0011116264063810147
7550,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(EA_A))),0.2219014213486631,0.0508725011118782,0.6499065555114688
7551,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(EA_B))),0.1868865777075331,-0.3406927227527966,0.0017361558124005423
7552,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(IP_A))),0.145302031607962,0.5802366605758688,1.108186946500675e-08
7553,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(IP_B))),0.1579125174027757,0.5375764621013228,1.91192449429584e-07
7554,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(Z_A))),0.2093035018464104,-0.11175662308023873,0.3175047285758549
7555,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(Z_B))),0.209700953891448,0.0817388630748492,0.4653677980527772
7556,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(rp_A))),0.2047130905872369,-0.21530966961275985,0.05206087725227644
7557,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(rp_B))),0.1892701027106634,0.3349398431606274,0.0020993179516355883
7558,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(rs_A))),0.2134994567998065,-0.030639054720826644,0.7846585709353296
7559,(exp(IP_A) - sqrt(fabs(EA_B)))/(sqrt(fabs(rs_B))),0.181468558011969,0.3927709482919352,0.00026231411351935774
7560,(exp(IP_A) - sqrt(fabs(IP_B)))/((EA_A**2)),0.1862825460350136,-0.3876051931895145,0.00032097288005945813
7561,(exp(IP_A) - sqrt(fabs(IP_B)))/((EA_A**3)),0.1727229059252828,0.4587965761545561,1.4574818382494201e-05
7562,(exp(IP_A) - sqrt(fabs(IP_B)))/((EA_B**2)),0.1624927525537574,-0.5428416250912197,1.3740551123490344e-07
7563,(exp(IP_A) - sqrt(fabs(IP_B)))/((EA_B**3)),0.1695672961431426,0.5194211635929906,5.726625826649242e-07
7564,(exp(IP_A) - sqrt(fabs(IP_B)))/((IP_A**2)),0.1758260911478115,0.42041549374029996,8.408355715982595e-05
7565,(exp(IP_A) - sqrt(fabs(IP_B)))/((IP_A**3)),0.1810378025127876,-0.3861030514373535,0.0003401628534808678
7566,(exp(IP_A) - sqrt(fabs(IP_B)))/((IP_B**2)),0.2026986941181401,-0.19959360769592727,0.07221093124268751
7567,(exp(IP_A) - sqrt(fabs(IP_B)))/((IP_B**3)),0.2042273306646323,0.1797897624667132,0.10603560940868624
7568,(exp(IP_A) - sqrt(fabs(IP_B)))/((Z_A**2)),0.2068466094159679,-0.20535763548764407,0.06419500719446261
7569,(exp(IP_A) - sqrt(fabs(IP_B)))/((Z_A**3)),0.210044212279185,-0.1151683765971537,0.3028613614982076
7570,(exp(IP_A) - sqrt(fabs(IP_B)))/((Z_B**2)),0.1949835587641735,-0.34911885306760204,0.001305987911586559
7571,(exp(IP_A) - sqrt(fabs(IP_B)))/((Z_B**3)),0.1849098306770831,-0.4241781347047524,7.146230554119475e-05
7572,(exp(IP_A) - sqrt(fabs(IP_B)))/((rp_A**2)),0.02070276075791405,-0.9521930325583063,5.892879790248864e-43
7573,(exp(IP_A) - sqrt(fabs(IP_B)))/((rp_A**3)),0.0326012851519647,-0.9311260080505948,8.587275142325936e-37
7574,(exp(IP_A) - sqrt(fabs(IP_B)))/((rp_B**2)),0.2089195747646171,0.08820063481377068,0.43071620873204464
7575,(exp(IP_A) - sqrt(fabs(IP_B)))/((rp_B**3)),0.2077888295746216,0.1084475563335344,0.33213504000413147
7576,(exp(IP_A) - sqrt(fabs(IP_B)))/((rs_A**2)),0.04108665687695823,-0.9108933123798575,1.7153773949027897e-32
7577,(exp(IP_A) - sqrt(fabs(IP_B)))/((rs_A**3)),0.02196589972596571,-0.9483630487863388,1.1931413166983481e-41
7578,(exp(IP_A) - sqrt(fabs(IP_B)))/((rs_B**2)),0.20800282147271,0.10953725199985023,0.32727072000235624
7579,(exp(IP_A) - sqrt(fabs(IP_B)))/((rs_B**3)),0.2072834450829248,0.1198665789018439,0.2834293076356531
7580,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(EA_A)),0.2102427611473834,0.008030049052414872,0.942920234431673
7581,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(EA_B)),0.1855282777480793,0.35783658087632153,0.0009647262971584282
7582,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(IP_A)),0.1782911449590169,-0.5424620422544415,1.4074379274303873e-07
7583,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(IP_B)),0.2045202419902453,0.15406919511418338,0.16697026575174836
7584,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(Z_A)),0.2102694112415603,-0.05865906865287408,0.6006424066526818
7585,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(Z_B)),0.1644487339412574,-0.5615805474191122,4.0453635603029694e-08
7586,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(rp_A)),0.05560400374633696,-0.8777946426964197,2.7140321722620652e-27
7587,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(rp_B)),0.2104465460019901,0.06603936722398089,0.5555424576862807
7588,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(rs_A)),0.09654819745665573,-0.7574313788520091,1.796230832102798e-16
7589,(exp(IP_A) - sqrt(fabs(IP_B)))/(exp(rs_B)),0.2084578289252386,0.11021710820662706,0.3242590015527923
7590,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(EA_A))),0.2151832704429775,-0.15955192658143164,0.1521971040073285
7591,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(EA_B))),0.1514522217715123,-0.5796024537683501,1.1596056348029547e-08
7592,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(IP_A))),0.1737571952891697,0.43695511387575814,4.054226526796827e-05
7593,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(IP_B))),0.1862335425733417,-0.34442213619717155,0.0015320722751709832
7594,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(Z_A))),0.1979281697057241,-0.3024712639492997,0.0057455897161692625
7595,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(Z_B))),0.2095869789917354,-0.1642190201877766,0.14040996674008974
7596,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(rp_A))),0.09581752172305127,-0.7652079444734479,5.764426542744849e-17
7597,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(rp_B))),0.2090120494255907,0.0972007292205132,0.3849909921720171
7598,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(rs_A))),0.1348333213650361,-0.6268748914863631,2.967330792518051e-10
7599,(exp(IP_A) - sqrt(fabs(IP_B)))/(sqrt(fabs(rs_B))),0.2072258010650431,0.13154456775253587,0.23878588363858635
7600,(exp(Z_A) + Z_B)/((EA_A**2)),0.1995810530261166,-0.21178361078109448,0.05612450748519041
7601,(exp(Z_A) + Z_B)/((EA_A**3)),0.2010377665029472,-0.19432277306190834,0.0802269735976253
7602,(exp(Z_A) + Z_B)/((EA_B**2)),0.1979463194296499,-0.22677929775512787,0.04047936494338997
7603,(exp(Z_A) + Z_B)/((EA_B**3)),0.1984415229870451,0.22058433483245132,0.04643543993714116
7604,(exp(Z_A) + Z_B)/((IP_A**2)),0.1963929090092241,-0.24381026475007442,0.02729124561912554
7605,(exp(Z_A) + Z_B)/((IP_A**3)),0.196904967288796,0.23976267643097765,0.030039869164298412
7606,(exp(Z_A) + Z_B)/((IP_B**2)),0.1972499825045809,-0.23549875920907978,0.03318425242204522
7607,(exp(Z_A) + Z_B)/((IP_B**3)),0.1985847431091403,0.22849132916264292,0.03895027549279687
7608,(exp(Z_A) + Z_B)/((Z_A**2)),0.1972330495119157,-0.23710485421566815,0.03196885854347937
7609,(exp(Z_A) + Z_B)/((Z_A**3)),0.1971941313710676,-0.23745668817602877,0.03170767143830421
7610,(exp(Z_A) + Z_B)/((Z_B**2)),0.2411590703892617,-0.10209175162733358,0.3614133522355356
7611,(exp(Z_A) + Z_B)/((Z_B**3)),0.2807810388005889,-0.07913026977220955,0.47977543054538785
7612,(exp(Z_A) + Z_B)/((rp_A**2)),0.1981155443846657,-0.22859913624919997,0.03885562161882608
7613,(exp(Z_A) + Z_B)/((rp_A**3)),0.1984865928265025,-0.22470532608727845,0.042398271905376296
7614,(exp(Z_A) + Z_B)/((rp_B**2)),0.2240135903062431,-0.13934285599280588,0.2118357833974752
7615,(exp(Z_A) + Z_B)/((rp_B**3)),0.2643392970375538,-0.10421055611823338,0.3514814039415851
7616,(exp(Z_A) + Z_B)/((rs_A**2)),0.197923782489889,-0.23058533334476666,0.03714577161581568
7617,(exp(Z_A) + Z_B)/((rs_A**3)),0.1982268692954325,-0.22754793468944948,0.03978679585182785
7618,(exp(Z_A) + Z_B)/((rs_B**2)),0.2133389384128451,-0.17149494747376132,0.12342649278538038
7619,(exp(Z_A) + Z_B)/((rs_B**3)),0.2235048753550143,-0.13502832235560785,0.2264668101119812
7620,(exp(Z_A) + Z_B)/(exp(EA_A)),0.1966330862622963,-0.24191481905110895,0.028550678397998092
7621,(exp(Z_A) + Z_B)/(exp(EA_B)),0.1995412866812521,-0.22284690184882655,0.044181300197278645
7622,(exp(Z_A) + Z_B)/(exp(IP_A)),0.1996152876892006,-0.21170074276594086,0.056223039403234705
7623,(exp(Z_A) + Z_B)/(exp(IP_B)),47.43895266499374,-0.06148314505411395,0.5831935861051127
7624,(exp(Z_A) + Z_B)/(exp(Z_A)),0.2143799322485034,0.03766093596148501,0.7369327383871673
7625,(exp(Z_A) + Z_B)/(exp(Z_B)),0.7759035423551733,-0.05552512291027991,0.620271982418908
7626,(exp(Z_A) + Z_B)/(exp(rp_A)),0.1984241750055221,-0.22529865224816104,0.041841751743494554
7627,(exp(Z_A) + Z_B)/(exp(rp_B)),0.2027415239243069,-0.21274080401654805,0.054996576028085595
7628,(exp(Z_A) + Z_B)/(exp(rs_A)),0.1980020854010247,-0.22975951667583266,0.03784889811531564
7629,(exp(Z_A) + Z_B)/(exp(rs_B)),0.2002277050371895,-0.2229179903772492,0.044111971468151184
7630,(exp(Z_A) + Z_B)/(sqrt(fabs(EA_A))),0.1980776351898999,-0.22891033300641123,0.03858346785996317
7631,(exp(Z_A) + Z_B)/(sqrt(fabs(EA_B))),0.1974451807483117,-0.2342600518452274,0.034147920930305616
7632,(exp(Z_A) + Z_B)/(sqrt(fabs(IP_A))),0.1969662073321758,-0.23941482331342961,0.030286612085367075
7633,(exp(Z_A) + Z_B)/(sqrt(fabs(IP_B))),0.196719460322466,-0.23907311269720743,0.030530659119146895
7634,(exp(Z_A) + Z_B)/(sqrt(fabs(Z_A))),0.1972917869829962,-0.23656990240880574,0.032369450387314265
7635,(exp(Z_A) + Z_B)/(sqrt(fabs(Z_B))),0.2046802566267201,-0.2018688731074839,0.068955684165235
7636,(exp(Z_A) + Z_B)/(sqrt(fabs(rp_A))),0.1975170745242298,-0.23449479219622127,0.033963520761490305
7637,(exp(Z_A) + Z_B)/(sqrt(fabs(rp_B))),0.2008061733083933,-0.22078357377005872,0.0462332034013211
7638,(exp(Z_A) + Z_B)/(sqrt(fabs(rs_A))),0.197464909144876,-0.23498637836200106,0.03358006029672552
7639,(exp(Z_A) + Z_B)/(sqrt(fabs(rs_B))),0.1994037456555131,-0.2266385685923617,0.04060724665440699
7640,(exp(Z_A) + Z_B**2)/((EA_A**2)),0.1995810530261166,-0.21178361078109448,0.05612450748519041
7641,(exp(Z_A) + Z_B**2)/((EA_A**3)),0.2010377665029472,-0.19432277306190834,0.0802269735976253
7642,(exp(Z_A) + Z_B**2)/((EA_B**2)),0.1979463194296499,-0.22677929775512787,0.04047936494338997
7643,(exp(Z_A) + Z_B**2)/((EA_B**3)),0.1984415229870451,0.22058433483245132,0.04643543993714116
7644,(exp(Z_A) + Z_B**2)/((IP_A**2)),0.1963929090092241,-0.24381026475007442,0.02729124561912554
7645,(exp(Z_A) + Z_B**2)/((IP_A**3)),0.196904967288796,0.23976267643097765,0.030039869164298412
7646,(exp(Z_A) + Z_B**2)/((IP_B**2)),0.1972499825045809,-0.23549875920907978,0.03318425242204522
7647,(exp(Z_A) + Z_B**2)/((IP_B**3)),0.1985847431091403,0.22849132916264292,0.03895027549279687
7648,(exp(Z_A) + Z_B**2)/((Z_A**2)),0.1972330495119157,-0.23710485421566815,0.03196885854347937
7649,(exp(Z_A) + Z_B**2)/((Z_A**3)),0.1971941313710676,-0.23745668817602877,0.03170767143830421
7650,(exp(Z_A) + Z_B**2)/((Z_B**2)),0.2411590703892617,-0.10209175162733358,0.3614133522355356
7651,(exp(Z_A) + Z_B**2)/((Z_B**3)),0.2807810388005889,-0.07913026977220955,0.47977543054538785
7652,(exp(Z_A) + Z_B**2)/((rp_A**2)),0.1981155443846657,-0.22859913624919997,0.03885562161882608
7653,(exp(Z_A) + Z_B**2)/((rp_A**3)),0.1984865928265025,-0.22470532608727845,0.042398271905376296
7654,(exp(Z_A) + Z_B**2)/((rp_B**2)),0.2240135903062431,-0.13934285599280588,0.2118357833974752
7655,(exp(Z_A) + Z_B**2)/((rp_B**3)),0.2643392970375538,-0.10421055611823338,0.3514814039415851
7656,(exp(Z_A) + Z_B**2)/((rs_A**2)),0.197923782489889,-0.23058533334476666,0.03714577161581568
7657,(exp(Z_A) + Z_B**2)/((rs_A**3)),0.1982268692954325,-0.22754793468944948,0.03978679585182785
7658,(exp(Z_A) + Z_B**2)/((rs_B**2)),0.2133389384128451,-0.17149494747376132,0.12342649278538038
7659,(exp(Z_A) + Z_B**2)/((rs_B**3)),0.2235048753550143,-0.13502832235560785,0.2264668101119812
7660,(exp(Z_A) + Z_B**2)/(exp(EA_A)),0.1966330862622963,-0.24191481905110895,0.028550678397998092
7661,(exp(Z_A) + Z_B**2)/(exp(EA_B)),0.1995412866812521,-0.22284690184882655,0.044181300197278645
7662,(exp(Z_A) + Z_B**2)/(exp(IP_A)),0.1996152876892006,-0.21170074276594086,0.056223039403234705
7663,(exp(Z_A) + Z_B**2)/(exp(IP_B)),47.43895266499374,-0.06148314505411395,0.5831935861051127
7664,(exp(Z_A) + Z_B**2)/(exp(Z_A)),0.2205195687589012,0.02399242967403164,0.830581293231927
7665,(exp(Z_A) + Z_B**2)/(exp(Z_B)),0.7759035423551733,-0.05552512291027991,0.620271982418908
7666,(exp(Z_A) + Z_B**2)/(exp(rp_A)),0.1984241750055221,-0.22529865224816104,0.041841751743494554
7667,(exp(Z_A) + Z_B**2)/(exp(rp_B)),0.2027415239243069,-0.21274080401654805,0.054996576028085595
7668,(exp(Z_A) + Z_B**2)/(exp(rs_A)),0.1980020854010247,-0.22975951667583266,0.03784889811531564
7669,(exp(Z_A) + Z_B**2)/(exp(rs_B)),0.2002277050371895,-0.2229179903772492,0.044111971468151184
7670,(exp(Z_A) + Z_B**2)/(sqrt(fabs(EA_A))),0.1980776351898999,-0.22891033300641123,0.03858346785996317
7671,(exp(Z_A) + Z_B**2)/(sqrt(fabs(EA_B))),0.1974451807483117,-0.2342600518452274,0.034147920930305616
7672,(exp(Z_A) + Z_B**2)/(sqrt(fabs(IP_A))),0.1969662073321758,-0.23941482331342961,0.030286612085367075
7673,(exp(Z_A) + Z_B**2)/(sqrt(fabs(IP_B))),0.196719460322466,-0.23907311269720743,0.030530659119146895
7674,(exp(Z_A) + Z_B**2)/(sqrt(fabs(Z_A))),0.1972917869829962,-0.23656990240880574,0.032369450387314265
7675,(exp(Z_A) + Z_B**2)/(sqrt(fabs(Z_B))),0.2046802566267201,-0.2018688731074839,0.068955684165235
7676,(exp(Z_A) + Z_B**2)/(sqrt(fabs(rp_A))),0.1975170745242298,-0.23449479219622127,0.033963520761490305
7677,(exp(Z_A) + Z_B**2)/(sqrt(fabs(rp_B))),0.2008061733083933,-0.22078357377005872,0.0462332034013211
7678,(exp(Z_A) + Z_B**2)/(sqrt(fabs(rs_A))),0.197464909144876,-0.23498637836200106,0.03358006029672552
7679,(exp(Z_A) + Z_B**2)/(sqrt(fabs(rs_B))),0.1994037456555131,-0.2266385685923617,0.04060724665440699
7680,(exp(Z_A) + Z_B**3)/((EA_A**2)),0.1995810530261166,-0.21178361078109448,0.05612450748519041
7681,(exp(Z_A) + Z_B**3)/((EA_A**3)),0.2010377665029472,-0.19432277306190834,0.0802269735976253
7682,(exp(Z_A) + Z_B**3)/((EA_B**2)),0.1979463194296499,-0.22677929775512787,0.04047936494338997
7683,(exp(Z_A) + Z_B**3)/((EA_B**3)),0.1984415229870451,0.22058433483245132,0.04643543993714116
7684,(exp(Z_A) + Z_B**3)/((IP_A**2)),0.1963929090092241,-0.24381026475007442,0.02729124561912554
7685,(exp(Z_A) + Z_B**3)/((IP_A**3)),0.196904967288796,0.23976267643097765,0.030039869164298412
7686,(exp(Z_A) + Z_B**3)/((IP_B**2)),0.1972499825045809,-0.23549875920907978,0.03318425242204522
7687,(exp(Z_A) + Z_B**3)/((IP_B**3)),0.1985847431091403,0.22849132916264292,0.03895027549279687
7688,(exp(Z_A) + Z_B**3)/((Z_A**2)),0.1972330495119157,-0.23710485421566807,0.03196885854347934
7689,(exp(Z_A) + Z_B**3)/((Z_A**3)),0.1971941313710676,-0.23745668817602877,0.03170767143830421
7690,(exp(Z_A) + Z_B**3)/((Z_B**2)),0.2411590703892617,-0.10209175162733358,0.3614133522355356
7691,(exp(Z_A) + Z_B**3)/((Z_B**3)),0.2807810388005889,-0.07913026977220955,0.47977543054538785
7692,(exp(Z_A) + Z_B**3)/((rp_A**2)),0.1981155443846657,-0.22859913624919997,0.03885562161882608
7693,(exp(Z_A) + Z_B**3)/((rp_A**3)),0.1984865928265025,-0.22470532608727845,0.042398271905376296
7694,(exp(Z_A) + Z_B**3)/((rp_B**2)),0.2240135903062431,-0.13934285599280588,0.2118357833974752
7695,(exp(Z_A) + Z_B**3)/((rp_B**3)),0.2643392970375538,-0.10421055611823338,0.3514814039415851
7696,(exp(Z_A) + Z_B**3)/((rs_A**2)),0.197923782489889,-0.23058533334476666,0.03714577161581568
7697,(exp(Z_A) + Z_B**3)/((rs_A**3)),0.1982268692954325,-0.22754793468944948,0.03978679585182785
7698,(exp(Z_A) + Z_B**3)/((rs_B**2)),0.2133389384128451,-0.17149494747376132,0.12342649278538038
7699,(exp(Z_A) + Z_B**3)/((rs_B**3)),0.2235048753550143,-0.13502832235560785,0.2264668101119812
7700,(exp(Z_A) + Z_B**3)/(exp(EA_A)),0.1966330862622963,-0.24191481905110895,0.028550678397998092
7701,(exp(Z_A) + Z_B**3)/(exp(EA_B)),0.1995412866812521,-0.22284690184882655,0.044181300197278645
7702,(exp(Z_A) + Z_B**3)/(exp(IP_A)),0.1996152876892006,-0.21170074276594086,0.056223039403234705
7703,(exp(Z_A) + Z_B**3)/(exp(IP_B)),47.43895266499374,-0.06148314505411395,0.5831935861051127
7704,(exp(Z_A) + Z_B**3)/(exp(Z_A)),0.2267833355019107,0.018324482168070567,0.8702023126714103
7705,(exp(Z_A) + Z_B**3)/(exp(Z_B)),0.7759035423551733,-0.05552512291027991,0.620271982418908
7706,(exp(Z_A) + Z_B**3)/(exp(rp_A)),0.1984241750055221,-0.22529865224816104,0.041841751743494554
7707,(exp(Z_A) + Z_B**3)/(exp(rp_B)),0.2027415239243069,-0.21274080401654805,0.054996576028085595
7708,(exp(Z_A) + Z_B**3)/(exp(rs_A)),0.1980020854010247,-0.22975951667583266,0.03784889811531564
7709,(exp(Z_A) + Z_B**3)/(exp(rs_B)),0.2002277050371895,-0.2229179903772492,0.044111971468151184
7710,(exp(Z_A) + Z_B**3)/(sqrt(fabs(EA_A))),0.1980776351898999,-0.22891033300641123,0.03858346785996317
7711,(exp(Z_A) + Z_B**3)/(sqrt(fabs(EA_B))),0.1974451807483117,-0.2342600518452274,0.034147920930305616
7712,(exp(Z_A) + Z_B**3)/(sqrt(fabs(IP_A))),0.1969662073321758,-0.23941482331342961,0.030286612085367075
7713,(exp(Z_A) + Z_B**3)/(sqrt(fabs(IP_B))),0.196719460322466,-0.23907311269720743,0.030530659119146895
7714,(exp(Z_A) + Z_B**3)/(sqrt(fabs(Z_A))),0.1972917869829962,-0.23656990240880574,0.032369450387314265
7715,(exp(Z_A) + Z_B**3)/(sqrt(fabs(Z_B))),0.2046802566267201,-0.2018688731074839,0.068955684165235
7716,(exp(Z_A) + Z_B**3)/(sqrt(fabs(rp_A))),0.1975170745242298,-0.23449479219622127,0.033963520761490305
7717,(exp(Z_A) + Z_B**3)/(sqrt(fabs(rp_B))),0.2008061733083933,-0.22078357377005872,0.0462332034013211
7718,(exp(Z_A) + Z_B**3)/(sqrt(fabs(rs_A))),0.197464909144876,-0.23498637836200106,0.03358006029672552
7719,(exp(Z_A) + Z_B**3)/(sqrt(fabs(rs_B))),0.1994037456555131,-0.2266385685923617,0.04060724665440699
7720,(exp(Z_A) + exp(Z_B))/((EA_A**2)),0.1995082304007255,-0.21223921395813675,0.05558530201096896
7721,(exp(Z_A) + exp(Z_B))/((EA_A**3)),0.2004428783672388,-0.20179060745778335,0.06906566073902551
7722,(exp(Z_A) + exp(Z_B))/((EA_B**2)),0.1974446705082734,-0.23262109451315272,0.03545893520377547
7723,(exp(Z_A) + exp(Z_B))/((EA_B**3)),0.1980516523760595,0.2254053207767066,0.04174234637648709
7724,(exp(Z_A) + exp(Z_B))/((IP_A**2)),0.1955034311943951,-0.2526148850414025,0.022039976227839146
7725,(exp(Z_A) + exp(Z_B))/((IP_A**3)),0.1961236599547033,0.24799229896588426,0.024678005589097017
7726,(exp(Z_A) + exp(Z_B))/((IP_B**2)),0.1966795606629146,-0.24343826481890246,0.02753464294410469
7727,(exp(Z_A) + exp(Z_B))/((IP_B**3)),0.1982880597543601,0.23595302783951297,0.032836618486145136
